,datetime,00060_Mean,site_no
18368,1999-01-15 00:00:00+00:00,0.0,11447650
18369,1999-01-16 00:00:00+00:00,0.0,11447650
18370,1999-01-17 00:00:00+00:00,0.0,11447650
18371,1999-01-18 00:00:00+00:00,0.0,11447650
18372,1999-01-19 00:00:00+00:00,0.0,11447650
18373,1999-01-20 00:00:00+00:00,0.0,11447650
18374,1999-01-21 00:00:00+00:00,0.01957260436992,11447650
18375,1999-01-22 00:00:00+00:00,0.031560824546496,11447650
18376,1999-01-23 00:00:00+00:00,0.034986030311232,11447650
18377,1999-01-24 00:00:00+00:00,0.043793702277696,11447650
18378,1999-01-25 00:00:00+00:00,0.045750962714688,11447650
18379,1999-01-26 00:00:00+00:00,0.041347126731456,11447650
18380,1999-01-27 00:00:00+00:00,0.036453975638976004,11447650
18381,1999-01-28 00:00:00+00:00,0.027890961227136,11447650
18382,1999-01-29 00:00:00+00:00,0.018104659042176,11447650
18383,1999-01-30 00:00:00+00:00,0.007829041747968,11447650
18384,1999-01-31 00:00:00+00:00,0.0,11447650
18385,1999-02-01 00:00:00+00:00,0.0,11447650
18386,1999-02-02 00:00:00+00:00,0.0,11447650
18387,1999-02-03 00:00:00+00:00,0.0,11447650
18388,1999-02-04 00:00:00+00:00,0.0,11447650
18389,1999-02-05 00:00:00+00:00,0.0,11447650
18390,1999-02-06 00:00:00+00:00,0.0,11447650
18391,1999-02-07 00:00:00+00:00,0.0,11447650
18392,1999-02-08 00:00:00+00:00,0.02813561878176,11447650
18393,1999-02-09 00:00:00+00:00,0.049910141143296,11447650
18394,1999-02-10 00:00:00+00:00,0.083917541236032,11447650
18395,1999-02-11 00:00:00+00:00,0.089544664992384,11447650
18396,1999-02-12 00:00:00+00:00,0.082449595908288,11447650
18397,1999-02-13 00:00:00+00:00,0.073152608832576,11447650
18398,1999-02-14 00:00:00+00:00,0.064589594420736,11447650
18399,1999-02-15 00:00:00+00:00,0.057739182891264,11447650
18400,1999-02-16 00:00:00+00:00,0.054803292235776,11447650
18401,1999-02-17 00:00:00+00:00,0.06361096420224001,11447650
18402,1999-02-18 00:00:00+00:00,0.092725213202496,11447650
18403,1999-02-19 00:00:00+00:00,0.09003398010163201,11447650
18404,1999-02-20 00:00:00+00:00,0.07951370525280001,11447650
18405,1999-02-21 00:00:00+00:00,0.076333157042688,11447650
18406,1999-02-22 00:00:00+00:00,0.07486521171494401,11447650
18407,1999-02-23 00:00:00+00:00,0.068014800185472,11447650
18408,1999-02-24 00:00:00+00:00,0.061653703765248,11447650
18409,1999-02-25 00:00:00+00:00,0.058228498000512004,11447650
18410,1999-02-26 00:00:00+00:00,0.056515895118144005,11447650
18411,1999-02-27 00:00:00+00:00,0.0550479497904,11447650
18412,1999-02-28 00:00:00+00:00,0.054558634681152005,11447650
18413,1999-03-01 00:00:00+00:00,0.05627123756352,11447650
18414,1999-03-02 00:00:00+00:00,0.060185758437504004,11447650
18415,1999-03-03 00:00:00+00:00,0.061653703765248,11447650
18416,1999-03-04 00:00:00+00:00,0.063366306647616,11447650
18417,1999-03-05 00:00:00+00:00,0.063366306647616,11447650
18418,1999-03-06 00:00:00+00:00,0.063121649092992,11447650
18419,1999-03-07 00:00:00+00:00,0.058962470664384,11447650
18420,1999-03-08 00:00:00+00:00,0.0550479497904,11447650
18421,1999-03-09 00:00:00+00:00,0.053335346908032,11447650
18422,1999-03-10 00:00:00+00:00,0.05015479869792,11447650
18423,1999-03-11 00:00:00+00:00,0.047463565597056,11447650
18424,1999-03-12 00:00:00+00:00,0.046240277823936,11447650
18425,1999-03-13 00:00:00+00:00,0.043549044723072,11447650
18426,1999-03-14 00:00:00+00:00,0.041102469176832,11447650
18427,1999-03-15 00:00:00+00:00,0.036943290748224,11447650
18428,1999-03-16 00:00:00+00:00,0.029848221664128,11447650
18429,1999-03-17 00:00:00+00:00,0.020551234588416,11447650
18430,1999-03-18 00:00:00+00:00,0.010275617294208,11447650
18431,1999-03-19 00:00:00+00:00,0.000978630218496,11447650
18432,1999-03-20 00:00:00+00:00,0.0,11447650
18433,1999-03-21 00:00:00+00:00,0.0,11447650
18434,1999-03-22 00:00:00+00:00,0.0,11447650
18435,1999-03-23 00:00:00+00:00,0.0,11447650
18436,1999-03-24 00:00:00+00:00,0.0,11447650
18437,1999-03-25 00:00:00+00:00,0.0,11447650
18438,1999-03-26 00:00:00+00:00,0.0,11447650
18439,1999-03-27 00:00:00+00:00,0.0,11447650
18440,1999-03-28 00:00:00+00:00,0.0,11447650
18441,1999-03-29 00:00:00+00:00,0.0,11447650
18442,1999-03-30 00:00:00+00:00,0.0,11447650
18443,1999-03-31 00:00:00+00:00,0.0,11447650
18444,1999-04-01 00:00:00+00:00,0.0,11447650
18445,1999-04-02 00:00:00+00:00,0.0,11447650
18446,1999-04-03 00:00:00+00:00,0.0,11447650
18447,1999-04-04 00:00:00+00:00,0.0,11447650
18448,1999-04-05 00:00:00+00:00,0.0,11447650
18449,1999-04-06 00:00:00+00:00,0.0,11447650
18450,1999-04-07 00:00:00+00:00,0.0,11447650
18451,1999-04-08 00:00:00+00:00,0.0,11447650
18452,1999-04-09 00:00:00+00:00,0.0,11447650
18453,1999-04-10 00:00:00+00:00,0.0,11447650
18454,1999-04-11 00:00:00+00:00,0.0,11447650
18455,1999-04-12 00:00:00+00:00,0.0,11447650
18456,1999-04-13 00:00:00+00:00,0.0,11447650
18457,1999-04-14 00:00:00+00:00,0.0,11447650
18458,1999-04-15 00:00:00+00:00,0.0,11447650
18459,1999-04-16 00:00:00+00:00,0.0,11447650
18460,1999-04-17 00:00:00+00:00,0.0,11447650
18461,1999-04-18 00:00:00+00:00,0.0,11447650
18462,1999-04-19 00:00:00+00:00,0.0,11447650
18463,1999-04-20 00:00:00+00:00,0.0,11447650
18464,1999-04-21 00:00:00+00:00,0.0,11447650
18465,1999-04-22 00:00:00+00:00,0.0,11447650
18466,1999-04-23 00:00:00+00:00,0.0,11447650
18467,1999-04-24 00:00:00+00:00,0.0,11447650
18468,1999-04-25 00:00:00+00:00,0.0,11447650
18469,1999-04-26 00:00:00+00:00,0.0,11447650
18470,1999-04-27 00:00:00+00:00,0.0,11447650
18471,1999-04-28 00:00:00+00:00,0.0,11447650
18472,1999-04-29 00:00:00+00:00,0.0,11447650
18473,1999-04-30 00:00:00+00:00,0.0,11447650
18474,1999-05-01 00:00:00+00:00,0.0,11447650
18475,1999-05-02 00:00:00+00:00,0.0,11447650
18476,1999-05-03 00:00:00+00:00,0.0,11447650
18477,1999-05-04 00:00:00+00:00,0.0,11447650
18478,1999-05-05 00:00:00+00:00,0.0,11447650
18479,1999-05-06 00:00:00+00:00,0.0,11447650
18480,1999-05-07 00:00:00+00:00,0.0,11447650
18481,1999-05-08 00:00:00+00:00,0.0,11447650
18482,1999-05-09 00:00:00+00:00,0.0,11447650
18483,1999-05-10 00:00:00+00:00,0.0,11447650
18484,1999-05-11 00:00:00+00:00,0.0,11447650
18485,1999-05-12 00:00:00+00:00,0.0,11447650
18486,1999-05-13 00:00:00+00:00,0.0,11447650
18487,1999-05-14 00:00:00+00:00,0.0,11447650
18488,1999-05-15 00:00:00+00:00,0.0,11447650
18489,1999-05-16 00:00:00+00:00,0.0,11447650
18490,1999-05-17 00:00:00+00:00,0.0,11447650
18491,1999-05-18 00:00:00+00:00,0.0,11447650
18492,1999-05-19 00:00:00+00:00,0.0,11447650
18493,1999-05-20 00:00:00+00:00,0.0,11447650
18494,1999-05-21 00:00:00+00:00,0.0,11447650
18495,1999-05-22 00:00:00+00:00,0.0,11447650
18496,1999-05-23 00:00:00+00:00,0.0,11447650
18497,1999-05-24 00:00:00+00:00,0.0,11447650
18498,1999-05-25 00:00:00+00:00,0.0,11447650
18499,1999-05-26 00:00:00+00:00,0.0,11447650
18500,1999-05-27 00:00:00+00:00,0.0,11447650
18501,1999-05-28 00:00:00+00:00,0.0,11447650
18502,1999-05-29 00:00:00+00:00,0.0,11447650
18503,1999-05-30 00:00:00+00:00,0.0,11447650
18504,1999-05-31 00:00:00+00:00,0.0,11447650
18505,1999-06-01 00:00:00+00:00,0.0,11447650
18506,1999-06-02 00:00:00+00:00,0.0,11447650
18507,1999-06-03 00:00:00+00:00,0.0,11447650
18508,1999-06-04 00:00:00+00:00,0.0,11447650
18509,1999-06-05 00:00:00+00:00,0.0,11447650
18510,1999-06-06 00:00:00+00:00,0.0,11447650
18511,1999-06-07 00:00:00+00:00,0.0,11447650
18512,1999-06-08 00:00:00+00:00,0.0,11447650
18513,1999-06-09 00:00:00+00:00,0.0,11447650
18514,1999-06-10 00:00:00+00:00,0.0,11447650
18515,1999-06-11 00:00:00+00:00,0.0,11447650
18516,1999-06-12 00:00:00+00:00,0.0,11447650
18517,1999-06-13 00:00:00+00:00,0.0,11447650
18518,1999-06-14 00:00:00+00:00,0.0,11447650
18519,1999-06-15 00:00:00+00:00,0.0,11447650
18520,1999-06-16 00:00:00+00:00,0.0,11447650
18521,1999-06-17 00:00:00+00:00,0.0,11447650
18522,1999-06-18 00:00:00+00:00,0.0,11447650
18523,1999-06-19 00:00:00+00:00,0.0,11447650
18524,1999-06-20 00:00:00+00:00,0.0,11447650
18525,1999-06-21 00:00:00+00:00,0.0,11447650
18526,1999-06-22 00:00:00+00:00,0.0,11447650
18527,1999-06-23 00:00:00+00:00,0.0,11447650
18528,1999-06-24 00:00:00+00:00,0.0,11447650
18529,1999-06-25 00:00:00+00:00,0.0,11447650
18530,1999-06-26 00:00:00+00:00,0.0,11447650
18531,1999-06-27 00:00:00+00:00,0.0,11447650
18532,1999-06-28 00:00:00+00:00,0.0,11447650
18533,1999-06-29 00:00:00+00:00,0.0,11447650
18534,1999-06-30 00:00:00+00:00,0.0,11447650
18535,1999-07-01 00:00:00+00:00,0.0,11447650
18536,1999-07-02 00:00:00+00:00,0.0,11447650
18537,1999-07-03 00:00:00+00:00,0.0,11447650
18538,1999-07-04 00:00:00+00:00,0.0,11447650
18539,1999-07-05 00:00:00+00:00,0.0,11447650
18540,1999-07-06 00:00:00+00:00,0.0,11447650
18541,1999-07-07 00:00:00+00:00,0.0,11447650
18542,1999-07-08 00:00:00+00:00,0.0,11447650
18543,1999-07-09 00:00:00+00:00,0.0,11447650
18544,1999-07-10 00:00:00+00:00,0.0,11447650
18545,1999-07-11 00:00:00+00:00,0.0,11447650
18546,1999-07-12 00:00:00+00:00,0.0,11447650
18547,1999-07-13 00:00:00+00:00,0.0,11447650
18548,1999-07-14 00:00:00+00:00,0.0,11447650
18549,1999-07-15 00:00:00+00:00,0.0,11447650
18550,1999-07-16 00:00:00+00:00,0.0,11447650
18551,1999-07-17 00:00:00+00:00,0.0,11447650
18552,1999-07-18 00:00:00+00:00,0.0,11447650
18553,1999-07-19 00:00:00+00:00,0.0,11447650
18554,1999-07-20 00:00:00+00:00,0.0,11447650
18555,1999-07-21 00:00:00+00:00,0.0,11447650
18556,1999-07-22 00:00:00+00:00,0.0,11447650
18557,1999-07-23 00:00:00+00:00,0.0,11447650
18558,1999-07-24 00:00:00+00:00,0.0,11447650
18559,1999-07-25 00:00:00+00:00,0.0,11447650
18560,1999-07-26 00:00:00+00:00,0.0,11447650
18561,1999-07-27 00:00:00+00:00,0.0,11447650
18562,1999-07-28 00:00:00+00:00,0.0,11447650
18563,1999-07-29 00:00:00+00:00,0.0,11447650
18564,1999-07-30 00:00:00+00:00,0.0,11447650
18565,1999-07-31 00:00:00+00:00,0.0,11447650
18566,1999-08-01 00:00:00+00:00,0.0,11447650
18567,1999-08-02 00:00:00+00:00,0.0,11447650
18568,1999-08-03 00:00:00+00:00,0.0,11447650
18569,1999-08-04 00:00:00+00:00,0.0,11447650
18570,1999-08-05 00:00:00+00:00,0.0,11447650
18571,1999-08-06 00:00:00+00:00,0.0,11447650
18572,1999-08-07 00:00:00+00:00,0.0,11447650
18573,1999-08-08 00:00:00+00:00,0.0,11447650
18574,1999-08-09 00:00:00+00:00,0.0,11447650
18575,1999-08-10 00:00:00+00:00,0.0,11447650
18576,1999-08-11 00:00:00+00:00,0.0,11447650
18577,1999-08-12 00:00:00+00:00,0.0,11447650
18578,1999-08-13 00:00:00+00:00,0.0,11447650
18579,1999-08-14 00:00:00+00:00,0.0,11447650
18580,1999-08-15 00:00:00+00:00,0.0,11447650
18581,1999-08-16 00:00:00+00:00,0.0,11447650
18582,1999-08-17 00:00:00+00:00,0.0,11447650
18583,1999-08-18 00:00:00+00:00,0.0,11447650
18584,1999-08-19 00:00:00+00:00,0.0,11447650
18585,1999-08-20 00:00:00+00:00,0.0,11447650
18586,1999-08-21 00:00:00+00:00,0.0,11447650
18587,1999-08-22 00:00:00+00:00,0.0,11447650
18588,1999-08-23 00:00:00+00:00,0.0,11447650
18589,1999-08-24 00:00:00+00:00,0.0,11447650
18590,1999-08-25 00:00:00+00:00,0.0,11447650
18591,1999-08-26 00:00:00+00:00,0.0,11447650
18592,1999-08-27 00:00:00+00:00,0.0,11447650
18593,1999-08-28 00:00:00+00:00,0.0,11447650
18594,1999-08-29 00:00:00+00:00,0.0,11447650
18595,1999-08-30 00:00:00+00:00,0.0,11447650
18596,1999-08-31 00:00:00+00:00,0.0,11447650
18597,1999-09-01 00:00:00+00:00,0.0,11447650
18598,1999-09-02 00:00:00+00:00,0.0,11447650
18599,1999-09-03 00:00:00+00:00,0.0,11447650
18600,1999-09-04 00:00:00+00:00,0.0,11447650
18601,1999-09-05 00:00:00+00:00,0.0,11447650
18602,1999-09-06 00:00:00+00:00,0.0,11447650
18603,1999-09-07 00:00:00+00:00,0.0,11447650
18604,1999-09-08 00:00:00+00:00,0.0,11447650
18605,1999-09-09 00:00:00+00:00,0.0,11447650
18606,1999-09-10 00:00:00+00:00,0.0,11447650
18607,1999-09-11 00:00:00+00:00,0.0,11447650
18608,1999-09-12 00:00:00+00:00,0.0,11447650
18609,1999-09-13 00:00:00+00:00,0.0,11447650
18610,1999-09-14 00:00:00+00:00,0.0,11447650
18611,1999-09-15 00:00:00+00:00,0.0,11447650
18612,1999-09-16 00:00:00+00:00,0.0,11447650
18613,1999-09-17 00:00:00+00:00,0.0,11447650
18614,1999-09-18 00:00:00+00:00,0.0,11447650
18615,1999-09-19 00:00:00+00:00,0.0,11447650
18616,1999-09-20 00:00:00+00:00,0.0,11447650
18617,1999-09-21 00:00:00+00:00,0.0,11447650
18618,1999-09-22 00:00:00+00:00,0.0,11447650
18619,1999-09-23 00:00:00+00:00,0.0,11447650
18620,1999-09-24 00:00:00+00:00,0.0,11447650
18621,1999-09-25 00:00:00+00:00,0.0,11447650
18622,1999-09-26 00:00:00+00:00,0.0,11447650
18623,1999-09-27 00:00:00+00:00,0.0,11447650
18624,1999-09-28 00:00:00+00:00,0.0,11447650
18625,1999-09-29 00:00:00+00:00,0.0,11447650
18626,1999-09-30 00:00:00+00:00,0.0,11447650
18627,1999-10-01 00:00:00+00:00,0.0,11447650
18628,1999-10-02 00:00:00+00:00,0.0,11447650
18629,1999-10-03 00:00:00+00:00,0.0,11447650
18630,1999-10-04 00:00:00+00:00,0.0,11447650
18631,1999-10-05 00:00:00+00:00,0.0,11447650
18632,1999-10-06 00:00:00+00:00,0.0,11447650
18633,1999-10-07 00:00:00+00:00,0.0,11447650
18634,1999-10-08 00:00:00+00:00,0.0,11447650
18635,1999-10-09 00:00:00+00:00,0.0,11447650
18636,1999-10-10 00:00:00+00:00,0.0,11447650
18637,1999-10-11 00:00:00+00:00,0.0,11447650
18638,1999-10-12 00:00:00+00:00,0.0,11447650
18639,1999-10-13 00:00:00+00:00,0.0,11447650
18640,1999-10-14 00:00:00+00:00,0.0,11447650
18641,1999-10-15 00:00:00+00:00,0.0,11447650
18642,1999-10-16 00:00:00+00:00,0.0,11447650
18643,1999-10-17 00:00:00+00:00,0.0,11447650
18644,1999-10-18 00:00:00+00:00,0.0,11447650
18645,1999-10-19 00:00:00+00:00,0.0,11447650
18646,1999-10-20 00:00:00+00:00,0.0,11447650
18647,1999-10-21 00:00:00+00:00,0.0,11447650
18648,1999-10-22 00:00:00+00:00,0.0,11447650
18649,1999-10-23 00:00:00+00:00,0.0,11447650
18650,1999-10-24 00:00:00+00:00,0.0,11447650
18651,1999-10-25 00:00:00+00:00,0.0,11447650
18652,1999-10-26 00:00:00+00:00,0.0,11447650
18653,1999-10-27 00:00:00+00:00,0.0,11447650
18654,1999-10-28 00:00:00+00:00,0.0,11447650
18655,1999-10-29 00:00:00+00:00,0.0,11447650
18656,1999-10-30 00:00:00+00:00,0.0,11447650
18657,1999-10-31 00:00:00+00:00,0.0,11447650
18658,1999-11-01 00:00:00+00:00,0.0,11447650
18659,1999-11-02 00:00:00+00:00,0.0,11447650
18660,1999-11-03 00:00:00+00:00,0.0,11447650
18661,1999-11-04 00:00:00+00:00,0.0,11447650
18662,1999-11-05 00:00:00+00:00,0.0,11447650
18663,1999-11-06 00:00:00+00:00,0.0,11447650
18664,1999-11-07 00:00:00+00:00,0.0,11447650
18665,1999-11-08 00:00:00+00:00,0.0,11447650
18666,1999-11-09 00:00:00+00:00,0.0,11447650
18667,1999-11-10 00:00:00+00:00,0.0,11447650
18668,1999-11-11 00:00:00+00:00,0.0,11447650
18669,1999-11-12 00:00:00+00:00,0.0,11447650
18670,1999-11-13 00:00:00+00:00,0.0,11447650
18671,1999-11-14 00:00:00+00:00,0.0,11447650
18672,1999-11-15 00:00:00+00:00,0.0,11447650
18673,1999-11-16 00:00:00+00:00,0.0,11447650
18674,1999-11-17 00:00:00+00:00,0.0,11447650
18675,1999-11-18 00:00:00+00:00,0.0,11447650
18676,1999-11-19 00:00:00+00:00,0.0,11447650
18677,1999-11-20 00:00:00+00:00,0.0,11447650
18678,1999-11-21 00:00:00+00:00,0.0,11447650
18679,1999-11-22 00:00:00+00:00,0.0,11447650
18680,1999-11-23 00:00:00+00:00,0.0,11447650
18681,1999-11-24 00:00:00+00:00,0.0,11447650
18682,1999-11-25 00:00:00+00:00,0.0,11447650
18683,1999-11-26 00:00:00+00:00,0.0,11447650
18684,1999-11-27 00:00:00+00:00,0.0,11447650
18685,1999-11-28 00:00:00+00:00,0.0,11447650
18686,1999-11-29 00:00:00+00:00,0.0,11447650
18687,1999-11-30 00:00:00+00:00,0.0,11447650
18688,1999-12-01 00:00:00+00:00,0.0,11447650
18689,1999-12-02 00:00:00+00:00,0.0,11447650
18690,1999-12-03 00:00:00+00:00,0.0,11447650
18691,1999-12-04 00:00:00+00:00,0.0,11447650
18692,1999-12-05 00:00:00+00:00,0.0,11447650
18693,1999-12-06 00:00:00+00:00,0.0,11447650
18694,1999-12-07 00:00:00+00:00,0.0,11447650
18695,1999-12-08 00:00:00+00:00,0.0,11447650
18696,1999-12-09 00:00:00+00:00,0.0,11447650
18697,1999-12-10 00:00:00+00:00,0.0,11447650
18698,1999-12-11 00:00:00+00:00,0.0,11447650
18699,1999-12-12 00:00:00+00:00,0.0,11447650
18700,1999-12-13 00:00:00+00:00,0.0,11447650
18701,1999-12-14 00:00:00+00:00,0.0,11447650
18702,1999-12-15 00:00:00+00:00,0.0,11447650
18703,1999-12-16 00:00:00+00:00,0.0,11447650
18704,1999-12-17 00:00:00+00:00,0.0,11447650
18705,1999-12-18 00:00:00+00:00,0.0,11447650
18706,1999-12-19 00:00:00+00:00,0.0,11447650
18707,1999-12-20 00:00:00+00:00,0.0,11447650
18708,1999-12-21 00:00:00+00:00,0.0,11447650
18709,1999-12-22 00:00:00+00:00,0.0,11447650
18710,1999-12-23 00:00:00+00:00,0.0,11447650
18711,1999-12-24 00:00:00+00:00,0.0,11447650
18712,1999-12-25 00:00:00+00:00,0.0,11447650
18713,1999-12-26 00:00:00+00:00,0.0,11447650
18714,1999-12-27 00:00:00+00:00,0.0,11447650
18715,1999-12-28 00:00:00+00:00,0.0,11447650
18716,1999-12-29 00:00:00+00:00,0.0,11447650
18717,1999-12-30 00:00:00+00:00,0.0,11447650
18718,1999-12-31 00:00:00+00:00,0.0,11447650
18719,2000-01-01 00:00:00+00:00,0.0,11447650
18720,2000-01-02 00:00:00+00:00,0.0,11447650
18721,2000-01-03 00:00:00+00:00,0.0,11447650
18722,2000-01-04 00:00:00+00:00,0.0,11447650
18723,2000-01-05 00:00:00+00:00,0.0,11447650
18724,2000-01-06 00:00:00+00:00,0.0,11447650
18725,2000-01-07 00:00:00+00:00,0.0,11447650
18726,2000-01-08 00:00:00+00:00,0.0,11447650
18727,2000-01-09 00:00:00+00:00,0.0,11447650
18728,2000-01-10 00:00:00+00:00,0.0,11447650
18729,2000-01-11 00:00:00+00:00,0.0,11447650
18730,2000-01-12 00:00:00+00:00,0.0,11447650
18731,2000-01-13 00:00:00+00:00,0.0,11447650
18732,2000-01-14 00:00:00+00:00,0.0,11447650
18733,2000-01-15 00:00:00+00:00,0.0,11447650
18734,2000-01-16 00:00:00+00:00,0.0,11447650
18735,2000-01-17 00:00:00+00:00,0.0,11447650
18736,2000-01-18 00:00:00+00:00,0.0,11447650
18737,2000-01-19 00:00:00+00:00,0.0,11447650
18738,2000-01-20 00:00:00+00:00,0.0,11447650
18739,2000-01-21 00:00:00+00:00,0.0,11447650
18740,2000-01-22 00:00:00+00:00,0.0,11447650
18741,2000-01-23 00:00:00+00:00,0.0,11447650
18742,2000-01-24 00:00:00+00:00,0.0,11447650
18743,2000-01-25 00:00:00+00:00,0.0,11447650
18744,2000-01-26 00:00:00+00:00,0.004403835983232,11447650
18745,2000-01-27 00:00:00+00:00,0.000244657554624,11447650
18746,2000-01-28 00:00:00+00:00,0.0,11447650
18747,2000-01-29 00:00:00+00:00,0.0,11447650
18748,2000-01-30 00:00:00+00:00,0.0,11447650
18749,2000-01-31 00:00:00+00:00,0.0,11447650
18750,2000-02-01 00:00:00+00:00,0.0,11447650
18751,2000-02-02 00:00:00+00:00,0.0,11447650
18752,2000-02-03 00:00:00+00:00,0.0,11447650
18753,2000-02-04 00:00:00+00:00,0.0,11447650
18754,2000-02-05 00:00:00+00:00,0.0,11447650
18755,2000-02-06 00:00:00+00:00,0.0,11447650
18756,2000-02-07 00:00:00+00:00,0.0,11447650
18757,2000-02-08 00:00:00+00:00,0.0,11447650
18758,2000-02-09 00:00:00+00:00,0.0,11447650
18759,2000-02-10 00:00:00+00:00,0.0,11447650
18760,2000-02-11 00:00:00+00:00,0.0,11447650
18761,2000-02-12 00:00:00+00:00,0.0,11447650
18762,2000-02-13 00:00:00+00:00,0.020061919479168,11447650
18763,2000-02-14 00:00:00+00:00,0.065812882193856,11447650
18764,2000-02-15 00:00:00+00:00,0.095171788748736,11447650
18765,2000-02-16 00:00:00+00:00,0.09468247363948801,11447650
18766,2000-02-17 00:00:00+00:00,0.093459185866368,11447650
18767,2000-02-18 00:00:00+00:00,0.08342822612678401,11447650
18768,2000-02-19 00:00:00+00:00,0.073152608832576,11447650
18769,2000-02-20 00:00:00+00:00,0.06556822463923201,11447650
18770,2000-02-21 00:00:00+00:00,0.061653703765248,11447650
18771,2000-02-22 00:00:00+00:00,0.057494525336640005,11447650
18772,2000-02-23 00:00:00+00:00,0.062876991538368,11447650
18773,2000-02-24 00:00:00+00:00,0.065812882193856,11447650
18774,2000-02-25 00:00:00+00:00,0.065323567084608,11447650
18775,2000-02-26 00:00:00+00:00,0.06483425197536,11447650
18776,2000-02-27 00:00:00+00:00,0.069482745513216,11447650
18777,2000-02-28 00:00:00+00:00,0.080492335471296,11447650
18778,2000-02-29 00:00:00+00:00,0.080981650580544,11447650
18779,2000-03-01 00:00:00+00:00,0.079024390143552,11447650
18780,2000-03-02 00:00:00+00:00,0.073886581496448,11447650
18781,2000-03-03 00:00:00+00:00,0.068748772849344,11447650
18782,2000-03-04 00:00:00+00:00,0.063855621756864,11447650
18783,2000-03-05 00:00:00+00:00,0.06361096420224001,11447650
18784,2000-03-06 00:00:00+00:00,0.062876991538368,11447650
18785,2000-03-07 00:00:00+00:00,0.05994110088288,11447650
18786,2000-03-08 00:00:00+00:00,0.060675073546752,11447650
18787,2000-03-09 00:00:00+00:00,0.062143018874496005,11447650
18788,2000-03-10 00:00:00+00:00,0.061164388656000004,11447650
18789,2000-03-11 00:00:00+00:00,0.059451785773632,11447650
18790,2000-03-12 00:00:00+00:00,0.057739182891264,11447650
18791,2000-03-13 00:00:00+00:00,0.055781922454272,11447650
18792,2000-03-14 00:00:00+00:00,0.052601374244160004,11447650
18793,2000-03-15 00:00:00+00:00,0.047952880706304005,11447650
18794,2000-03-16 00:00:00+00:00,0.0428150720592,11447650
18795,2000-03-17 00:00:00+00:00,0.038900551185216,11447650
18796,2000-03-18 00:00:00+00:00,0.032050139655744,11447650
18797,2000-03-19 00:00:00+00:00,0.022508495025408002,11447650
18798,2000-03-20 00:00:00+00:00,0.012232877731200001,11447650
18799,2000-03-21 00:00:00+00:00,0.0007339726638720001,11447650
18800,2000-03-22 00:00:00+00:00,0.0,11447650
18801,2000-03-23 00:00:00+00:00,0.0,11447650
18802,2000-03-24 00:00:00+00:00,0.0,11447650
18803,2000-03-25 00:00:00+00:00,0.0,11447650
18804,2000-03-26 00:00:00+00:00,0.0,11447650
18805,2000-03-27 00:00:00+00:00,0.0,11447650
18806,2000-03-28 00:00:00+00:00,0.0,11447650
18807,2000-03-29 00:00:00+00:00,0.0,11447650
18808,2000-03-30 00:00:00+00:00,0.0,11447650
18809,2000-03-31 00:00:00+00:00,0.0,11447650
18810,2000-04-01 00:00:00+00:00,0.0,11447650
18811,2000-04-02 00:00:00+00:00,0.0,11447650
18812,2000-04-03 00:00:00+00:00,0.0,11447650
18813,2000-04-04 00:00:00+00:00,0.0,11447650
18814,2000-04-05 00:00:00+00:00,0.0,11447650
18815,2000-04-06 00:00:00+00:00,0.0,11447650
18816,2000-04-07 00:00:00+00:00,0.0,11447650
18817,2000-04-08 00:00:00+00:00,0.0,11447650
18818,2000-04-09 00:00:00+00:00,0.0,11447650
18819,2000-04-10 00:00:00+00:00,0.0,11447650
18820,2000-04-11 00:00:00+00:00,0.0,11447650
18821,2000-04-12 00:00:00+00:00,0.0,11447650
18822,2000-04-13 00:00:00+00:00,0.0,11447650
18823,2000-04-14 00:00:00+00:00,0.0,11447650
18824,2000-04-15 00:00:00+00:00,0.0,11447650
18825,2000-04-16 00:00:00+00:00,0.0,11447650
18826,2000-04-17 00:00:00+00:00,0.0,11447650
18827,2000-04-18 00:00:00+00:00,0.0,11447650
18828,2000-04-19 00:00:00+00:00,0.0,11447650
18829,2000-04-20 00:00:00+00:00,0.0,11447650
18830,2000-04-21 00:00:00+00:00,0.0,11447650
18831,2000-04-22 00:00:00+00:00,0.0,11447650
18832,2000-04-23 00:00:00+00:00,0.0,11447650
18833,2000-04-24 00:00:00+00:00,0.0,11447650
18834,2000-04-25 00:00:00+00:00,0.0,11447650
18835,2000-04-26 00:00:00+00:00,0.0,11447650
18836,2000-04-27 00:00:00+00:00,0.0,11447650
18837,2000-04-28 00:00:00+00:00,0.0,11447650
18838,2000-04-29 00:00:00+00:00,0.0,11447650
18839,2000-04-30 00:00:00+00:00,0.0,11447650
18840,2000-05-01 00:00:00+00:00,0.0,11447650
18841,2000-05-02 00:00:00+00:00,0.0,11447650
18842,2000-05-03 00:00:00+00:00,0.0,11447650
18843,2000-05-04 00:00:00+00:00,0.0,11447650
18844,2000-05-05 00:00:00+00:00,0.0,11447650
18845,2000-05-06 00:00:00+00:00,0.0,11447650
18846,2000-05-07 00:00:00+00:00,0.0,11447650
18847,2000-05-08 00:00:00+00:00,0.0,11447650
18848,2000-05-09 00:00:00+00:00,0.0,11447650
18849,2000-05-10 00:00:00+00:00,0.0,11447650
18850,2000-05-11 00:00:00+00:00,0.0,11447650
18851,2000-05-12 00:00:00+00:00,0.0,11447650
18852,2000-05-13 00:00:00+00:00,0.0,11447650
